track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6ZSZQoRMIgetNOV3VK53o8,0.635,0.524,9,-10.02,1,0.0278,0.392,0.00309,0.104,0.318,128.103,239133
221bffk5Wt9jbxUog7HhLQ,0.494,0.274,7,-9.887,1,0.0273,0.826,0.0,0.0705,0.471,92.962,216467
48i055G1OT5KxGGftwFxWy,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,178933
4uvARnZIajUDXWXPifhK3B,0.603,0.302,7,-13.698,1,0.0242,0.44,0.00701,0.172,0.488,75.274,274560
5HrVgmO1govSOrPUehW1VV,0.62,0.402,5,-12.964,1,0.0264,0.337,6.13e-05,0.312,0.483,92.093,290840
5LRZlufnAFqWw2WVUuudSd,0.604,0.475,11,-6.813,1,0.0232,0.232,3.42e-06,0.0987,0.381,80.088,244467
1QPG2ye3d9L25rfxX14mTI,0.651,0.246,7,-16.889,1,0.0318,0.693,0.0,0.266,0.356,126.645,210240
45rb416BfJdrMNzBzBvlh6,0.562,0.336,7,-12.387,0,0.0246,0.746,0.0,0.136,0.342,99.491,213747
2YWaALZKQOZadouDuxaYHq,0.544,0.384,11,-10.812,1,0.0246,0.442,0.0,0.289,0.271,97.286,253893
1UI0l2L66HJ9AtoEOlHzv4,0.745,0.742,10,-5.693,1,0.0259,0.42,0.0,0.102,0.806,95.996,245067
06Bby5F2R1sVBggPrSH0xr,0.317,0.261,0,-12.606,1,0.0309,0.3,5.56e-05,0.416,0.252,132.584,243400
65h7Qhxl2WfW31Bl6sjWAI,0.496,0.338,10,-9.512,0,0.0316,0.733,0.0,0.115,0.202,129.486,234707
2ccW4vFSVKRgVjkZzvdjRw,0.621,0.533,7,-7.222,1,0.0265,0.343,0.0,0.0881,0.322,126.987,253093
7ePEIbrsRXk9En7noiLAo7,0.563,0.184,8,-16.386,1,0.0417,0.689,0.0,0.129,0.194,128.048,227293
25sIjg6llErMXRnoALTRSq,0.625,0.431,5,-13.175,1,0.0291,0.266,0.0,0.136,0.4,129.898,249333
3tpHf0q2BjkEB4ghENFoIo,0.557,0.336,9,-14.138,1,0.0276,0.5,0.00113,0.0587,0.315,88.379,258531
7igGssjFOduVFvSCUvuBok,0.385,0.546,9,-6.67,1,0.0408,0.457,0.0,0.145,0.41,88.785,181640
