track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
67uiBfnqH39zmGWU63NxhS,0.831,0.632,1,-5.727,1,0.0421,0.00838,0.00247,0.0962,0.419,120.01,192614
3FN7IJMnUMWZXDw08ix3ot,0.692,0.846,8,-5.72,1,0.0559,0.0194,2.91e-05,0.324,0.827,124.007,203947
2hLczPN5CH5qhc6J4WBJHs,0.728,0.95,11,-4.216,0,0.0977,0.0055,0.00386,0.33,0.812,124.003,224516
3wfNiPBrzDwuanE75Ar6pS,0.596,0.743,6,-4.149,1,0.0302,0.0696,2.37e-06,0.202,0.531,125.883,158807
6iZ2inFhxOuHKxOlTwwhZq,0.737,0.837,4,-6.448,0,0.054,0.223,0.0,0.159,0.575,118.998,161345
2sLVs5iX0osogh4jcsAJkv,0.678,0.931,5,-5.813,1,0.0867,0.00159,0.0275,0.091,0.346,130.021,201231
5PXZlm9dBDA8dBXxle5Da8,0.567,0.865,2,-5.482,1,0.0674,0.0449,0.0026,0.414,0.509,126.996,199016
0LbZxI8FZU1E48EqF9XgC0,0.777,0.737,11,-5.86,0,0.0351,0.0421,0.379,0.0265,0.891,123.993,232625
3yZsBXwiQkqLjnWYip17Uu,0.782,0.728,5,-6.568,1,0.146,0.00245,7.9e-05,0.241,0.602,122.035,229586
4KqA0GwEKbc96WyfIZn3SV,0.727,0.822,5,-4.481,0,0.0471,0.0698,0.000175,0.408,0.855,118.092,162787
1gRBmiwyf7vRj2MNRvngqQ,0.853,0.804,7,-4.829,1,0.0497,0.0323,1.54e-06,0.177,0.29,120.03,188000
28pQcTJag5xFasUq2fw9PK,0.65,0.801,8,-5.624,0,0.0764,0.0257,0.00239,0.0942,0.605,125.008,307918
6a8LfgC5aAaHNhsQcGQY1r,0.61,0.765,3,-4.914,1,0.172,0.175,1.05e-06,0.0914,0.243,125.028,312226
50ZFpw2wS6ERvLmW8TINhq,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,168053
6oELcspL4BONtElLhJfBPI,0.737,0.682,7,-4.2,0,0.0383,0.0714,0.00916,0.158,0.393,126.028,171448
5PQFmB2xhRkJTUWDKccBoP,0.768,0.896,6,-3.501,0,0.0969,0.0152,0.0,0.0412,0.829,109.959,170000
0cTDPvlLlj1T3WwUMzX6Uq,0.763,0.684,11,-6.776,1,0.136,0.0756,0.000182,0.19,0.745,129.063,175834
1BMFet4vUoOgpLYIl3kVMQ,0.653,0.978,9,-4.868,0,0.0589,0.0151,0.714,0.309,0.756,122.017,208545
2GAIcRjMNkAiLaoXbNm0VW,0.681,0.727,11,-8.106,0,0.0547,0.000708,0.000197,0.398,0.551,124.997,165120
2KTO4mRnARHCqXhV8f6MBj,0.563,0.83,5,-3.765,1,0.0365,0.022,0.0,0.127,0.41,129.948,175385
05QGJav2nGJ9qdQ3vG9A9t,0.803,0.935,4,-4.915,0,0.032,0.0145,0.191,0.296,0.738,124.008,193795
4UQy41kC5LjzwQuiuWOpwA,0.558,0.715,9,-5.231,1,0.0375,0.0667,0.0,0.097,0.297,127.001,202671
7hmdTvWQgw2p8aG26MIdCO,0.641,0.788,5,-5.817,1,0.05,0.149,0.0,0.0943,0.782,147.947,214943
7sMYJtxTHZKCDr48rAoA4J,0.75,0.85,7,-5.925,0,0.0501,0.0451,0.00351,0.559,0.877,122.04,232745
326yOKaTPs91elL1KW794F,0.648,0.795,0,-5.67,1,0.0433,0.0275,0.0,0.113,0.364,100.032,211011
3pBv3LfvfPft2TqHleqKHo,0.662,0.794,6,-4.239,1,0.0533,0.171,0.0,0.0883,0.641,104.951,192000
3qiC3jOnRNvOxD4m0erBRs,0.865,0.752,6,-6.565,1,0.053,0.0409,0.0,0.185,0.922,117.981,134746
7kEh6jNlJOAhC0lv6XV3iw,0.776,0.614,2,-7.666,1,0.0488,0.18,0.0,0.109,0.43,120.003,209013
5d3Wbdgw3zIf8B5eGXznLL,0.692,0.845,7,-5.928,0,0.0543,0.0116,0.0639,0.35,0.158,123.014,232683
7qhFWlQpahKJT9LcL6qTH4,0.764,0.84,5,-4.311,1,0.0596,0.00834,0.0777,0.0911,0.67,126.03,131474
2w1rG2MPE4vF77znvevuz5,0.537,0.964,5,-2.677,0,0.0552,0.018,0.00138,0.16,0.509,125.992,208254
20b1ZBMGOZjuGvNFncIIP7,0.624,0.94,11,-3.671,0,0.163,0.000983,0.00409,0.313,0.882,128.014,146849
2TSU0Ti5e5beL9mYlHbYQu,0.613,0.882,5,-4.963,0,0.0449,0.0223,0.0,0.303,0.255,125.975,176042
1TRmgkGE0EdfjjAovbMpTk,0.645,0.889,5,-4.333,1,0.0394,0.06,0.000241,0.305,0.175,123.057,169504
1EdmLWe4HDbrw5CM0bOnxS,0.774,0.851,0,-6.621,1,0.0438,0.0346,0.03,0.103,0.463,130.023,149772
69wzXH2xyoQCaMydQ45rUt,0.631,0.942,4,-2.98,1,0.0373,0.0155,2.31e-06,0.0931,0.451,124.944,146707
2ODIVQXwaezpchs1LGE4CV,0.633,0.901,6,-6.741,1,0.0474,0.00484,0.21,0.357,0.506,130.058,175033
5PY9fTLp4MPXsbeRouS8gd,0.572,0.951,6,-4.566,0,0.0504,0.00373,0.0529,0.318,0.276,123.984,191613
4uoSxzvEVMcDsIK0aHZFAv,0.566,0.704,11,-8.003,0,0.0752,0.0461,3.25e-05,0.731,0.429,124.933,151680
2KN5wY5R4gXbka8wB2kXh8,0.666,0.906,0,-4.938,1,0.0446,0.0196,0.000346,0.0947,0.659,120.94,142335
1SldN7GTd0ADTjspv96wCl,0.58,0.895,3,-5.224,0,0.0396,0.099,0.0117,0.0911,0.356,116.953,207813
3LR2EPyj36gxYgCYbC0au0,0.601,0.711,3,-4.353,0,0.0611,0.0808,0.0,0.113,0.512,127.948,161035
