track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3AszgPDZd9q0DpDFt4HFBy,0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,239240
32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667
6u9ZisggZWuJvUwYdaolpL,0.671,0.847,9,-5.738,1,0.182,0.166,0.0,0.117,0.576,162.011,192469
6MAdEUilV2p9RQUqE5bMAK,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977,231693
22PMfvdz35fFKYnJyMn077,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,230192
15JINEqzVMv3SvJTAXAKED,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373
10am1LvdZrQpZR0wmUz8ds,0.499,0.82,5,-6.396,0,0.0431,0.00217,5.03e-05,0.169,0.388,154.945,188903
3husjxyCMBvNeiTEcrpPSe,0.588,0.391,0,-8.596,0,0.0334,0.839,0.0,0.195,0.349,144.053,224630
6FB3v4YcR57y4tXFcdxI1E,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,219720
0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,233640
7IcyjLd0ZBgkntb09zUwZJ,0.671,0.849,11,-6.219,1,0.0431,0.00165,0.886,0.071,0.971,128.002,271875
5Ohxk2dO5COHF1krpoPigN,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,340707
56ZrTFkANjeAMiS14njg4E,0.613,0.857,1,-5.492,0,0.0366,0.0012,0.0,0.358,0.664,124.987,182000
55h7vJchibLdUkxdlX3fK7,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560
7oB3Sh2bsCdQiD3Jq8oLsF,0.686,0.506,11,-9.092,1,0.143,0.00996,0.00383,0.119,0.2,150.964,102119
6F5c58TMEs1byxUstkzVeM,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546
5PUvinSo4MNqW7vmomGRS7,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78e-05,0.0783,0.881,120.0,263053
2RJfK2pOvGpnxC255YOy5k,0.768,0.826,5,-4.904,1,0.0335,0.00199,0.000374,0.031,0.926,114.997,212853
2HIMomj44IUsCJxTSkLRjJ,0.607,0.908,6,-5.668,1,0.0586,0.0992,6.39e-05,0.113,0.395,143.99,151477
