track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name,popularity,duration_ms,artist_id,artist_name,num_artists,album_id,release_date,playlist_id,playlist_name,duration_mins,genre
2e7iqtA42EPXTtiiAlblC1,0.515,0.65,1,-7.798,0,0.093,0.168,0.0,0.33,0.695,157.866,"Babalik Sa'yo (from ""2 Good 2 Be True"")",70,229711,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,1,5Sw8579gMyFd8JcKaeEbXx,2022-07-22,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.828516666666667,chill OPM
0sqnYgWOw9DMc6jRgkcB2m,0.482,0.174,6,-13.603,1,0.0609,0.875,0.0,0.147,0.347,107.724,Palagi,74,218051,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,1,4IO4IBKrCHtJVckqsdH6XH,2023-07-06,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.6341833333333335,chill OPM
0R6lC6F082eap1AJd8W54d,0.601,0.381,4,-12.75,0,0.0531,0.864,0.00269,0.334,0.354,124.979,Nahuhulog,63,227298,6EigliA66uumHSob7cOG1y,Jed Baruelo,1,07p7jUJyKz9qVwieHNpxs8,2022-05-13,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.7883,chill OPM
6t4krDdBmRmcRH7mb8wPRL,0.608,0.695,10,-5.307,0,0.0333,0.038,0.0,0.0939,0.203,83.965,Gusto feat. Al James,82,260000,"['67IN4cLJ7798gUapyZlmac', '2G7VQ1kVhVfNagytlousgm']","['Zack Tabudlo', 'Al James']",2,5x5yKLZt6MF5oznNY42pYK,2023-05-26,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.333333333333333,chill OPM
1AuxZd50Dpaz0cCWphYryh,0.379,0.354,5,-12.412,0,0.037,0.194,6.46e-05,0.0552,0.126,129.299,panaginip,70,332406,1CFjJMSXKmctvTXBA6uQkE,iluna,1,1nDqiuWaIdg3553bRee5bA,2019-12-18,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,5.5401,chill OPM
639Wg7NFfgbwjSwDphqgvz,0.433,0.642,9,-7.382,1,0.0478,0.61,5.46e-05,0.0861,0.349,203.724,Ang Pag-ibig,74,287647,7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,1,7lheyrZDUh2R6N2mBWXnqP,2023-03-03,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.794116666666667,chill OPM
6Al0RruBBzC6ft8u1p78hG,0.333,0.569,11,-4.691,1,0.0241,0.581,0.0,0.124,0.472,93.222,Kundiman,70,339053,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,6MC4GloSqK2sSTLeYImDV3,2007-01-01,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,5.650883333333334,chill OPM
22UHq6BMRkUkhRJfZOENJr,0.646,0.672,5,-6.131,0,0.027,0.138,1.56e-05,0.196,0.689,108.036,Baliw - 2021 Remaster,58,218266,0jKQrxK2zHqxyOAyIMrUQt,SUD,1,6xlKQHrZDSR1n52nZuG6L9,2021-08-27,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.637766666666667,chill OPM
37w0Klo4bOTw6A0xzWFB5C,0.655,0.522,8,-6.47,1,0.0483,0.0616,0.000214,0.111,0.644,74.893,Dumaloy - 2021 Remaster,56,259586,0jKQrxK2zHqxyOAyIMrUQt,SUD,1,6xlKQHrZDSR1n52nZuG6L9,2021-08-27,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.326433333333333,chill OPM
1EyDyYmB9lrAaiLS1WcA4c,0.313,0.565,0,-8.292,1,0.0381,0.488,0.000211,0.106,0.106,114.329,Demonyo (Redefined),62,273708,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,1,7sprCBdpxhkhpntzwa2Dwq,2018-03-09,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.5618,chill OPM
4whLOE7hwNIAykoMcSZmvO,0.376,0.13,11,-12.697,1,0.0321,0.943,2.43e-06,0.0894,0.256,100.983,You'll Be Safe Here,62,344800,1DlYnIiliftt6R21Y5NOW2,Adie,1,32jPh5iI4WfK1bbSrPkBZM,2022-03-04,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,5.746666666666667,chill OPM
